Angle,Intensity
27.87951756,461
27.89264785,481
27.90577813,515
27.91890841,534
27.93203869,569
27.94516898,521
27.95829926,553
27.97142954,641
27.98455982,631
27.99769011,718
28.01082039,771
28.02395067,780
28.03708096,889
28.05021124,1010
28.06334152,1089
28.0764718,1154
28.08960209,1393
28.10273237,1614
28.11586265,1959
28.12899293,2368
28.14212322,2984
28.1552535,3924
28.16838378,4851
28.18151406,5509
28.19464435,5513
28.20777463,4916
28.22090491,4091
28.2340352,3563
28.24716548,3371
28.26029576,3224
28.27342604,2651
28.28655633,2095
28.29968661,1532
28.31281689,1128
28.32594717,932
28.33907746,854
28.35220774,723
28.36533802,650
28.3784683,612
28.39159859,595
28.40472887,610
28.41785915,543
28.43098944,516
28.44411972,492
28.45725,455
28.47038028,483
28.48351057,529
28.49664085,482
28.50977113,470
28.52290141,440
28.5360317,458
28.54916198,447
28.56229226,415
28.57542254,443
28.58855283,459
28.60168311,420
28.61481339,397
28.62794368,432
28.64107396,420
28.65420424,430
28.66733452,377
28.68046481,410
28.69359509,396
28.70672537,449
28.71985565,394
28.73298594,400
28.74611622,424
28.7592465,413
28.77237679,403
28.78550707,422
28.79863735,435
28.81176763,370
28.82489792,401
28.8380282,409
28.85115848,365
28.86428876,354
28.87741905,391
28.89054933,355
28.90367961,387
28.91680989,381
28.92994018,375
28.94307046,382
28.95620074,369
28.96933103,400
28.98246131,396
28.99559159,405
29.00872187,405
29.02185216,385
29.03498244,421
29.04811272,410
29.061243,379
29.07437329,375
29.08750357,423
29.10063385,401
29.11376413,414
29.12689442,379
29.1400247,395
29.15315498,395
29.16628527,388
29.17941555,395
29.19254583,369
29.20567611,378
29.2188064,411
29.23193668,373
29.24506696,438
29.25819724,408
29.27132753,401
29.28445781,396
29.29758809,393
29.31071837,378
29.32384866,384
29.33697894,371
29.35010922,386
29.36323951,371
29.37636979,407
29.38950007,397
29.40263035,377
29.41576064,361
29.42889092,361
29.4420212,407
29.45515148,369
29.46828177,339
29.48141205,340
29.49454233,399
29.50767262,373
29.5208029,359
29.53393318,414
29.54706346,409
29.56019375,372
29.57332403,399
29.58645431,357
29.59958459,377
29.61271488,395
29.62584516,383
29.63897544,353
29.65210572,370
29.66523601,372
29.67836629,375
29.69149657,368
29.70462686,375
29.71775714,396
29.73088742,388
29.7440177,355
29.75714799,373
29.77027827,389
29.78340855,330
29.79653883,360
29.80966912,384
29.8227994,353
29.83592968,418
29.84905996,332
29.86219025,377
29.87532053,403
29.88845081,362
29.9015811,397
29.91471138,392
29.92784166,389
29.94097194,338
29.95410223,353
29.96723251,343
29.98036279,355
29.99349307,376
30.00662336,362
30.01975364,382
30.03288392,340
30.0460142,355
30.05914449,371
30.07227477,334
30.08540505,344
30.09853534,386
30.11166562,375
30.1247959,408
30.13792618,383
30.15105647,366
30.16418675,384
30.17731703,371
30.19044731,349
30.2035776,357
30.21670788,349
30.22983816,385
30.24296844,374
30.25609873,368
30.26922901,374
30.28235929,373
30.29548958,359
30.30861986,357
30.32175014,343
30.33488042,343
30.34801071,364
30.36114099,359
30.37427127,346
30.38740155,385
30.40053184,352
30.41366212,338
30.4267924,385
30.43992269,373
30.45305297,335
30.46618325,338
30.47931353,377
30.49244382,353
30.5055741,360
30.51870438,393
30.53183466,347
30.54496495,385
30.55809523,358
30.57122551,377
30.58435579,361
30.59748608,355
30.61061636,369
30.62374664,388
30.63687693,365
30.65000721,389
30.66313749,375
30.67626777,361
30.68939806,352
30.70252834,370
30.71565862,376
30.7287889,320
30.74191919,373
30.75504947,363
30.76817975,334
30.78131003,360
30.79444032,315
30.8075706,364
30.82070088,336
30.83383117,390
30.84696145,367
30.86009173,393
30.87322201,315
30.8863523,341
30.89948258,329
30.91261286,378
30.92574314,338
30.93887343,365
30.95200371,381
30.96513399,350
30.97826427,337
30.99139456,370
31.00452484,339
31.01765512,350
31.03078541,363
31.04391569,359
31.05704597,340
31.07017625,345
31.08330654,343
31.09643682,355
31.1095671,370
31.12269738,354
31.13582767,371
31.14895795,355
31.16208823,369
31.17521851,378
31.1883488,369
31.20147908,355
31.21460936,403
31.22773965,381
31.24086993,411
31.25400021,365
31.26713049,367
31.28026078,386
31.29339106,420
31.30652134,360
31.31965162,420
31.33278191,401
31.34591219,389
31.35904247,388
31.37217276,435
31.38530304,418
31.39843332,394
31.4115636,430
31.42469389,446
31.43782417,483
31.45095445,467
31.46408473,499
31.47721502,498
31.4903453,548
31.50347558,579
31.51660586,709
31.52973615,808
31.54286643,949
31.55599671,1123
31.569127,1288
31.58225728,1565
31.59538756,1627
31.60851784,1618
31.62164813,1542
31.63477841,1372
31.64790869,1248
31.66103897,1160
31.67416926,1109
31.68729954,979
31.70042982,959
31.7135601,835
31.72669039,690
31.73982067,605
31.75295095,503
31.76608124,465
31.77921152,393
31.7923418,381
31.80547208,408
31.81860237,416
31.83173265,409
31.84486293,382
31.85799321,368
31.8711235,320
31.88425378,351
31.89738406,361
31.91051434,359
31.92364463,370
31.93677491,337
31.94990519,339
31.96303548,344
31.97616576,349
31.98929604,370
32.00242632,358
32.01555661,364
32.02868689,354
32.04181717,313
32.05494745,356
32.06807774,310
32.08120802,323
32.0943383,363
32.10746858,364
32.12059887,366
32.13372915,343
32.14685943,393
32.15998972,344
32.17312,361
32.18625028,384
32.19938056,309
32.21251085,358
32.22564113,385
32.23877141,332
32.25190169,354
32.26503198,340
32.27816226,367
32.29129254,322
32.30442283,329
32.31755311,331
32.33068339,344
32.34381367,320
32.35694396,313
32.37007424,329
32.38320452,331
32.3963348,308
32.40946509,327
32.42259537,337
32.43572565,286
32.44885593,297
32.46198622,327
32.4751165,358
32.48824678,335
32.50137707,327
32.51450735,291
32.52763763,315
32.54076791,344
32.5538982,319
32.56702848,335
32.58015876,334
32.59328904,311
32.60641933,328
32.61954961,368
32.63267989,311
32.64581017,309
32.65894046,315
32.67207074,346
32.68520102,329
32.69833131,338
32.71146159,354
32.72459187,349
32.73772215,334
32.75085244,303
32.76398272,324
32.777113,313
32.79024328,366
32.80337357,335
32.81650385,304
32.82963413,329
32.84276441,318
32.8558947,327
32.86902498,326
32.88215526,317
32.89528555,351
32.90841583,336
32.92154611,335
32.93467639,311
32.94780668,323
32.96093696,312
32.97406724,312
32.98719752,351
33.00032781,342
33.01345809,309
33.02658837,337
33.03971866,305
33.05284894,283
33.06597922,353
33.0791095,351
33.09223979,282
33.10537007,327
33.11850035,326
33.13163063,349
33.14476092,309
33.1578912,332
33.17102148,330
33.18415176,301
33.19728205,344
33.21041233,317
33.22354261,365
33.2366729,302
33.24980318,318
33.26293346,344
33.27606374,337
33.28919403,321
33.30232431,320
33.31545459,320
33.32858487,333
33.34171516,319
33.35484544,330
33.36797572,318
33.381106,301
33.39423629,302
33.40736657,323
33.42049685,317
33.43362714,331
33.44675742,334
33.4598877,306
33.47301798,342
33.48614827,322
33.49927855,334
33.51240883,329
33.52553911,332
33.5386694,318
33.55179968,358
33.56492996,346
33.57806024,351
33.59119053,331
33.60432081,333
33.61745109,347
33.63058138,379
33.64371166,389
33.65684194,375
33.66997222,380
33.68310251,382
33.69623279,387
33.70936307,432
33.72249335,451
33.73562364,418
33.74875392,430
33.7618842,413
33.77501448,427
33.78814477,369
33.80127505,371
33.81440533,422
33.82753562,365
33.8406659,379
33.85379618,397
33.86692646,392
33.88005675,313
33.89318703,363
33.90631731,342
33.91944759,352
33.93257788,351
33.94570816,341
33.95883844,319
33.97196873,325
33.98509901,376
33.99822929,348
34.01135957,367
34.02448986,323
34.03762014,332
34.05075042,323
34.0638807,278
34.07701099,321
34.09014127,333
34.10327155,313
34.11640183,349
34.12953212,320
34.1426624,324
34.15579268,318
34.16892297,290
34.18205325,322
34.19518353,285
34.20831381,332
34.2214441,334
34.23457438,299
34.24770466,300
34.26083494,320
34.27396523,330
34.28709551,295
34.30022579,285
34.31335607,310
34.32648636,316
34.33961664,325
34.35274692,329
34.36587721,272
34.37900749,325
34.39213777,308
34.40526805,311
34.41839834,336
34.43152862,311
34.4446589,311
34.45778918,296
34.47091947,283
34.48404975,301
34.49718003,338
34.51031031,307
34.5234406,339
34.53657088,336
34.54970116,352
34.56283145,331
34.57596173,319
34.58909201,325
34.60222229,349
34.61535258,404
34.62848286,407
34.64161314,437
34.65474342,502
34.66787371,566
34.68100399,626
34.69413427,673
34.70726455,690
34.72039484,668
34.73352512,611
34.7466554,636
34.75978569,595
34.77291597,569
34.78604625,599
34.79917653,538
34.81230682,525
34.8254371,498
34.83856738,441
34.85169766,434
34.86482795,348
34.87795823,330
34.89108851,322
34.9042188,290
34.91734908,327
34.93047936,318
34.94360964,332
34.95673993,279
34.96987021,296
34.98300049,297
34.99613077,314
35.00926106,303
35.02239134,290
35.03552162,293
35.0486519,308
35.06178219,275
35.07491247,318
35.08804275,241
35.10117304,273
35.11430332,262
35.1274336,339
35.14056388,283
35.15369417,239
35.16682445,307
35.17995473,272
35.19308501,336
35.2062153,313
35.21934558,265
35.23247586,238
35.24560614,304
35.25873643,326
35.27186671,307
35.28499699,267
35.29812728,276
35.31125756,279
35.32438784,261
35.33751812,293
35.35064841,262
35.36377869,335
35.37690897,285
35.39003925,288
35.40316954,303
35.41629982,281
35.4294301,276
35.44256038,304
35.45569067,319
35.46882095,271
35.48195123,279
35.49508152,283
35.5082118,297
35.52134208,297
35.53447236,297
35.54760265,278
35.56073293,238
35.57386321,272
35.58699349,300
35.60012378,298
35.61325406,278
35.62638434,265
35.63951462,296
35.65264491,314
35.66577519,302
35.67890547,302
35.69203576,288
35.70516604,263
35.71829632,268
35.7314266,258
35.74455689,266
35.75768717,309
35.77081745,319
35.78394773,255
35.79707802,262
35.8102083,273
35.82333858,283
35.83646887,294
35.84959915,289
35.86272943,256
35.87585971,282
35.88899,260
35.90212028,285
35.91525056,285
35.92838084,278
35.94151113,249
35.95464141,290
35.96777169,269
35.98090197,292
35.99403226,289
36.00716254,284
36.02029282,271
36.03342311,293
36.04655339,256
36.05968367,242
36.07281395,287
36.08594424,261
36.09907452,284
36.1122048,285
36.12533508,265
36.13846537,302
36.15159565,284
36.16472593,304
36.17785621,269
36.1909865,266
36.20411678,249
36.21724706,301
36.23037735,265
36.24350763,267
36.25663791,274
36.26976819,257
36.28289848,256
36.29602876,289
36.30915904,280
36.32228932,290
36.33541961,281
36.34854989,263
36.36168017,281
36.37481045,261
36.38794074,293
36.40107102,280
36.4142013,261
36.42733159,272
36.44046187,310
36.45359215,274
36.46672243,266
36.47985272,306
36.492983,245
36.50611328,266
36.51924356,309
36.53237385,269
36.54550413,296
36.55863441,248
36.5717647,275
36.58489498,260
36.59802526,262
36.61115554,289
36.62428583,285
36.63741611,237
36.65054639,267
36.66367667,248
36.67680696,231
36.68993724,277
36.70306752,265
36.7161978,291
36.72932809,286
36.74245837,278
36.75558865,249
36.76871894,260
36.78184922,259
36.7949795,291
36.80810978,269
36.82124007,284
36.83437035,301
36.84750063,273
36.86063091,290
36.8737612,267
36.88689148,258
36.90002176,286
36.91315204,266
36.92628233,294
36.93941261,296
36.95254289,238
36.96567318,246
36.97880346,245
36.99193374,264
37.00506402,278
37.01819431,261
37.03132459,256
37.04445487,275
37.05758515,275
37.07071544,298
37.08384572,259
37.096976,288
37.11010628,241
37.12323657,262
37.13636685,267
37.14949713,284
37.16262742,226
37.1757577,237
37.18888798,269
37.20201826,290
37.21514855,255
37.22827883,294
37.24140911,289
37.25453939,255
37.26766968,276
37.28079996,246
37.29393024,283
37.30706052,290
37.32019081,273
37.33332109,271
37.34645137,302
37.35958166,258
37.37271194,268
37.38584222,293
37.3989725,258
37.41210279,277
37.42523307,300
37.43836335,282
37.45149363,284
37.46462392,260
37.4777542,302
37.49088448,291
37.50401477,280
37.51714505,312
37.53027533,304
37.54340561,313
37.5565359,333
37.56966618,315
37.58279646,362
37.59592674,377
37.60905703,360
37.62218731,361
37.63531759,396
37.64844787,436
37.66157816,431
37.67470844,446
37.68783872,526
37.70096901,535
37.71409929,613
37.72722957,670
37.74035985,694
37.75349014,721
37.76662042,771
37.7797507,790
37.79288098,822
37.80601127,793
37.81914155,833
37.83227183,800
37.84540211,779
37.8585324,760
37.87166268,747
37.88479296,727
37.89792325,674
37.91105353,612
37.92418381,572
37.93731409,600
37.95044438,515
37.96357466,519
37.97670494,484
37.98983522,455
38.00296551,407
38.01609579,426
38.02922607,375
38.04235635,366
38.05548664,374
38.06861692,319
38.0817472,297
38.09487749,300
38.10800777,327
38.12113805,304
38.13426833,291
38.14739862,286
38.1605289,290
38.17365918,306
38.18678946,266
38.19991975,291
38.21305003,223
38.22618031,245
38.23931059,242
38.25244088,272
38.26557116,279
38.27870144,297
38.29183173,286
38.30496201,287
38.31809229,274
38.33122257,249
38.34435286,272
38.35748314,301
38.37061342,244
38.3837437,223
38.39687399,249
38.41000427,237
38.42313455,258
38.43626484,219
38.44939512,292
38.4625254,258
38.47565568,229
38.48878597,232
38.50191625,256
38.51504653,257
38.52817681,236
38.5413071,234
38.55443738,245
38.56756766,255
38.58069794,212
38.59382823,237
38.60695851,264
38.62008879,242
38.63321908,235
38.64634936,216
38.65947964,243
38.67260992,273
38.68574021,269
38.69887049,247
38.71200077,247
38.72513105,258
38.73826134,242
38.75139162,275
38.7645219,227
38.77765218,240
38.79078247,244
38.80391275,272
38.81704303,273
38.83017332,233
38.8433036,243
38.85643388,269
38.86956416,226
38.88269445,243
38.89582473,266
38.90895501,271
38.92208529,243
38.93521558,269
38.94834586,269
38.96147614,262
38.97460642,240
38.98773671,258
39.00086699,232
39.01399727,263
39.02712756,247
39.04025784,264
39.05338812,240
39.0665184,244
39.07964869,224
39.09277897,221
39.10590925,235
39.11903953,267
39.13216982,244
39.1453001,221
39.15843038,238
39.17156066,244
39.18469095,255
39.19782123,256
39.21095151,258
39.2240818,234
39.23721208,256
39.25034236,229
39.26347264,209
39.27660293,239
39.28973321,235
39.30286349,262
39.31599377,255
39.32912406,227
39.34225434,239
39.35538462,234
39.36851491,281
39.38164519,228
39.39477547,274
39.40790575,236
39.42103604,246
39.43416632,235
39.4472966,235
39.46042688,285
39.47355717,215
39.48668745,226
39.49981773,269
39.51294801,229
39.5260783,274
39.53920858,229
39.55233886,236
39.56546915,282
39.57859943,240
39.59172971,285
39.60485999,249
39.61799028,263
39.63112056,248
39.64425084,262
39.65738112,236
39.67051141,221
39.68364169,235
39.69677197,256
39.70990225,239
39.72303254,278
39.73616282,273
39.7492931,246
39.76242339,240
39.77555367,261
39.78868395,302
39.80181423,206
39.81494452,242
39.8280748,220
39.84120508,239
39.85433536,245
39.86746565,212
39.88059593,238
39.89372621,266
39.90685649,242
39.91998678,262
39.93311706,248
39.94624734,236
39.95937763,279
39.97250791,244
39.98563819,292
39.99876847,260
40.01189876,270
40.02502904,287
40.03815932,268
40.0512896,283
40.06441989,275
40.07755017,278
40.09068045,279
40.10381074,279
40.11694102,287
40.1300713,313
40.14320158,304
40.15633187,332
40.16946215,350
40.18259243,358
40.19572271,414
40.208853,514
40.22198328,544
40.23511356,646
40.24824384,779
40.26137413,821
40.27450441,932
40.28763469,941
40.30076498,978
40.31389526,941
40.32702554,904
40.34015582,828
40.35328611,794
40.36641639,782
40.37954667,756
40.39267695,724
40.40580724,684
40.41893752,564
40.4320678,525
40.44519808,492
40.45832837,396
40.47145865,408
40.48458893,348
40.49771922,311
40.5108495,322
40.52397978,298
40.53711006,279
40.55024035,287
40.56337063,276
40.57650091,235
40.58963119,247
40.60276148,268
40.61589176,256
40.62902204,228
40.64215232,224
40.65528261,269
40.66841289,246
40.68154317,244
40.69467346,258
40.70780374,277
40.72093402,227
40.7340643,273
40.74719459,238
40.76032487,229
40.77345515,227
40.78658543,223
40.79971572,261
40.812846,246
40.82597628,246
40.83910656,228
40.85223685,249
40.86536713,273
40.87849741,231
40.8916277,255
40.90475798,237
40.91788826,221
40.93101854,210
40.94414883,256
40.95727911,255
40.97040939,237
40.98353967,276
40.99666996,238
41.00980024,228
41.02293052,235
41.03606081,238
41.04919109,241
41.06232137,215
41.07545165,235
41.08858194,242
41.10171222,246
41.1148425,223
41.12797278,261
41.14110307,216
41.15423335,227
41.16736363,244
41.18049391,222
41.1936242,218
41.20675448,221
41.21988476,236
41.23301505,236
41.24614533,240
41.25927561,220
41.27240589,186
41.28553618,238
41.29866646,271
41.31179674,226
41.32492702,257
41.33805731,222
41.35118759,240
41.36431787,248
41.37744815,215
41.39057844,234
41.40370872,205
41.416839,236
41.42996929,214
41.44309957,225
41.45622985,257
41.46936013,247
41.48249042,239
41.4956207,222
41.50875098,241
41.52188126,223
41.53501155,219
41.54814183,250
41.56127211,232
41.57440239,215
41.58753268,239
41.60066296,230
41.61379324,223
41.62692353,245
41.64005381,263
41.65318409,231
41.66631437,243
41.67944466,232
41.69257494,234
41.70570522,231
41.7188355,236
41.73196579,210
41.74509607,235
41.75822635,246
41.77135663,244
41.78448692,238
41.7976172,231
41.81074748,225
41.82387777,245
41.83700805,245
41.85013833,224
41.86326861,238
41.8763989,239
41.88952918,238
41.90265946,244
41.91578974,243
41.92892003,234
41.94205031,238
41.95518059,214
41.96831088,244
41.98144116,191
41.99457144,225
42.00770172,277
42.02083201,223
42.03396229,242
42.04709257,217
42.06022285,248
42.07335314,214
42.08648342,216
42.0996137,226
42.11274398,208
42.12587427,238
42.13900455,229
42.15213483,236
42.16526512,242
42.1783954,226
42.19152568,248
42.20465596,206
42.21778625,272
42.23091653,228
42.24404681,249
42.25717709,243
42.27030738,271
42.28343766,195
42.29656794,203
42.30969822,234
42.32282851,273
42.33595879,259
42.34908907,246
42.36221936,211
42.37534964,235
42.38847992,261
42.4016102,247
42.41474049,264
42.42787077,268
42.44100105,230
42.45413133,280
42.46726162,227
42.4803919,275
42.49352218,217
42.50665246,273
42.51978275,250
42.53291303,233
42.54604331,262
42.5591736,269
42.57230388,263
42.58543416,241
42.59856444,250
42.61169473,236
42.62482501,257
42.63795529,281
42.65108557,274
42.66421586,291
42.67734614,259
42.69047642,277
42.7036067,341
42.71673699,307
42.72986727,293
42.74299755,375
42.75612784,455
42.76925812,432
42.7823884,550
42.79551868,674
42.80864897,792
42.82177925,841
42.83490953,896
42.84803981,898
42.8611701,879
42.87430038,829
42.88743066,777
42.90056095,743
42.91369123,747
42.92682151,707
42.93995179,732
42.95308208,679
42.96621236,627
42.97934264,576
42.99247292,523
43.00560321,467
43.01873349,422
43.03186377,435
43.04499405,340
43.05812434,340
43.07125462,310
43.0843849,299
43.09751519,257
43.11064547,287
43.12377575,267
43.13690603,255
43.15003632,247
43.1631666,259
43.17629688,271
43.18942716,209
43.20255745,236
43.21568773,258
43.22881801,199
43.24194829,215
43.25507858,256
43.26820886,239
43.28133914,229
43.29446943,240
43.30759971,240
43.32072999,231
43.33386027,248
43.34699056,242
43.36012084,255
43.37325112,266
43.3863814,264
43.39951169,220
43.41264197,215
43.42577225,212
43.43890253,235
43.45203282,210
43.4651631,221
43.47829338,210
43.49142367,225
43.50455395,248
43.51768423,223
43.53081451,239
43.5439448,208
43.55707508,233
43.57020536,224
43.58333564,233
43.59646593,223
43.60959621,213
43.62272649,247
43.63585678,195
43.64898706,228
43.66211734,264
43.67524762,244
43.68837791,202
43.70150819,265
43.71463847,238
43.72776875,230
43.74089904,246
43.75402932,206
43.7671596,201
43.78028988,216
43.79342017,192
43.80655045,226
43.81968073,198
43.83281102,275
43.8459413,224
43.85907158,236
43.87220186,193
43.88533215,228
43.89846243,237
43.91159271,248
43.92472299,238
43.93785328,206
43.95098356,223
43.96411384,207
43.97724412,257
43.99037441,206
44.00350469,225
44.01663497,197
44.02976526,204
44.04289554,200
44.05602582,206
44.0691561,233
44.08228639,198
44.09541667,231
44.10854695,176
44.12167723,208
44.13480752,214
44.1479378,223
44.16106808,201
44.17419836,208
44.18732865,236
44.20045893,216
44.21358921,227
44.2267195,245
44.23984978,235
44.25298006,228
44.26611034,236
44.27924063,218
44.29237091,229
44.30550119,192
44.31863147,239
44.33176176,215
44.34489204,199
44.35802232,218
44.3711526,226
44.38428289,202
44.39741317,246
44.41054345,219
44.42367374,211
44.43680402,212
44.4499343,199
44.46306458,206
44.47619487,196
44.48932515,227
44.50245543,212
44.51558571,228
44.528716,235
44.54184628,204
44.55497656,215
44.56810685,223
44.58123713,258
44.59436741,209
44.60749769,206
44.62062798,212
44.63375826,227
44.64688854,239
44.66001882,213
44.67314911,221
44.68627939,209
44.69940967,216
44.71253995,214
44.72567024,227
44.73880052,190
44.7519308,212
44.76506109,220
44.77819137,199
44.79132165,194
44.80445193,210
44.81758222,219
44.8307125,237
44.84384278,210
44.85697306,202
44.87010335,202
44.88323363,208
44.89636391,192
44.90949419,207
44.92262448,222
44.93575476,210
44.94888504,213
44.96201533,217
44.97514561,201
44.98827589,205
45.00140617,234
45.01453646,183
45.02766674,210
45.04079702,175
45.0539273,207
45.06705759,216
45.08018787,210
45.09331815,217
45.10644843,219
45.11957872,220
45.132709,206
45.14583928,226
45.15896957,271
45.17209985,232
45.18523013,189
45.19836041,204
45.2114907,243
45.22462098,241
45.23775126,231
45.25088154,219
45.26401183,213
45.27714211,232
45.29027239,212
45.30340267,230
45.31653296,214
45.32966324,214
45.34279352,216
45.35592381,207
45.36905409,222
45.38218437,196
45.39531465,188
45.40844494,194
45.42157522,189
45.4347055,205
45.44783578,231
45.46096607,212
45.47409635,198
45.48722663,201
45.50035692,201
45.5134872,198
45.52661748,193
45.53974776,188
45.55287805,209
45.56600833,214
45.57913861,207
45.59226889,223
45.60539918,221
45.61852946,195
45.63165974,216
45.64479002,216
45.65792031,196
45.67105059,255
45.68418087,201
45.69731116,176
45.71044144,193
45.72357172,208
45.736702,175
45.74983229,193
45.76296257,186
45.77609285,205
45.78922313,192
45.80235342,190
45.8154837,223
45.82861398,205
45.84174426,214
45.85487455,222
45.86800483,176
45.88113511,205
45.8942654,174
45.90739568,198
45.92052596,210
45.93365624,179
45.94678653,202
45.95991681,192
45.97304709,197
45.98617737,200
45.99930766,168
46.01243794,225
46.02556822,204
46.0386985,220
46.05182879,186
46.06495907,222
46.07808935,206
46.09121964,168
46.10434992,205
46.1174802,204
46.13061048,172
46.14374077,189
46.15687105,210
46.17000133,218
46.18313161,203
46.1962619,207
46.20939218,201
46.22252246,194
46.23565274,212
46.24878303,230
46.26191331,201
46.27504359,203
46.28817388,166
46.30130416,217
46.31443444,209
46.32756472,193
46.34069501,199
46.35382529,199
46.36695557,208
46.38008585,222
46.39321614,215
46.40634642,197
46.4194767,175
46.43260699,182
46.44573727,186
46.45886755,206
46.47199783,226
46.48512812,201
46.4982584,226
46.51138868,183
46.52451896,166
46.53764925,171
46.55077953,201
46.56390981,190
46.57704009,182
46.59017038,200
46.60330066,184
46.61643094,198
46.62956123,218
46.64269151,203
46.65582179,192
46.66895207,219
46.68208236,196
46.69521264,200
46.70834292,201
46.7214732,207
46.73460349,202
46.74773377,205
46.76086405,220
46.77399433,214
46.78712462,201
46.8002549,190
46.81338518,172
46.82651547,194
46.83964575,222
46.85277603,191
46.86590631,205
46.8790366,198
46.89216688,215
46.90529716,172
46.91842744,202
46.93155773,200
46.94468801,183
46.95781829,183
46.97094857,193
46.98407886,200
46.99720914,223
47.01033942,197
47.02346971,207
47.03659999,211
47.04973027,183
47.06286055,215
47.07599084,186
47.08912112,212
47.1022514,196
47.11538168,179
47.12851197,204
47.14164225,167
47.15477253,207
47.16790282,201
47.1810331,194
47.19416338,185
47.20729366,189
47.22042395,164
47.23355423,217
47.24668451,206
47.25981479,201
47.27294508,219
47.28607536,186
47.29920564,207
47.31233592,223
47.32546621,216
47.33859649,194
47.35172677,170
47.36485706,207
47.37798734,206
47.39111762,191
47.4042479,220
47.41737819,198
47.43050847,202
47.44363875,195
47.45676903,203
47.46989932,189
47.4830296,190
47.49615988,189
47.50929016,222
47.52242045,198
47.53555073,197
47.54868101,217
47.5618113,201
47.57494158,223
47.58807186,234
47.60120214,208
47.61433243,193
47.62746271,221
47.64059299,237
47.65372327,234
47.66685356,227
47.67998384,261
47.69311412,187
47.7062444,243
47.71937469,214
47.73250497,203
47.74563525,194
47.75876554,203
47.77189582,208
47.7850261,211
47.79815638,191
47.81128667,210
47.82441695,185
47.83754723,194
47.85067751,178
47.8638078,208
47.87693808,171
47.89006836,183
47.90319864,230
47.91632893,181
47.92945921,191
47.94258949,161
47.95571978,213
47.96885006,208
47.98198034,213
47.99511062,219
48.00824091,194
48.02137119,201
48.03450147,195
48.04763175,172
48.06076204,193
48.07389232,179
48.0870226,204
48.10015289,189
48.11328317,200
48.12641345,214
48.13954373,199
48.15267402,183
48.1658043,178
48.17893458,195
48.19206486,200
48.20519515,198
48.21832543,192
48.23145571,161
48.24458599,195
48.25771628,199
48.27084656,197
48.28397684,195
48.29710713,201
48.31023741,174
48.32336769,208
48.33649797,202
48.34962826,207
48.36275854,179
48.37588882,181
48.3890191,248
48.40214939,204
48.41527967,190
48.42840995,200
48.44154023,229
48.45467052,208
48.4678008,186
48.48093108,168
48.49406137,193
48.50719165,193
48.52032193,189
48.53345221,182
48.5465825,173
48.55971278,193
48.57284306,197
48.58597334,203
48.59910363,154
48.61223391,182
48.62536419,190
48.63849447,188
48.65162476,193
48.66475504,176
48.67788532,193
48.69101561,194
48.70414589,205
48.71727617,186
48.73040645,189
48.74353674,191
48.75666702,172
48.7697973,196
48.78292758,200
48.79605787,208
48.80918815,223
48.82231843,195
48.83544871,186
48.848579,199
48.86170928,168
48.87483956,206
48.88796985,197
48.90110013,192
48.91423041,227
48.92736069,213
48.94049098,172
48.95362126,190
48.96675154,184
48.97988182,174
48.99301211,197
49.00614239,188
49.01927267,188
49.03240296,160
49.04553324,196
49.05866352,187
49.0717938,214
49.08492409,195
49.09805437,177
49.11118465,190
49.12431493,187
49.13744522,201
49.1505755,182
49.16370578,176
49.17683606,195
49.18996635,183
49.20309663,179
49.21622691,187
49.2293572,215
49.24248748,198
49.25561776,196
49.26874804,205
49.28187833,172
49.29500861,182
49.30813889,180
49.32126917,192
49.33439946,192
49.34752974,194
49.36066002,184
49.3737903,203
49.38692059,202
49.40005087,185
49.41318115,198
49.42631144,198
49.43944172,181
49.452572,174
49.46570228,206
49.47883257,194
49.49196285,204
49.50509313,185
49.51822341,178
49.5313537,194
49.54448398,184
49.55761426,205
49.57074454,224
49.58387483,225
49.59700511,206
49.61013539,206
49.62326568,199
49.63639596,197
49.64952624,195
49.66265652,213
49.67578681,193
49.68891709,232
49.70204737,196
49.71517765,208
49.72830794,210
49.74143822,242
49.7545685,236
49.76769878,281
49.78082907,297
49.79395935,304
49.80708963,380
49.82021992,419
49.8333502,443
49.84648048,510
49.85961076,566
49.87274105,571
49.88587133,610
49.89900161,626
49.91213189,611
49.92526218,647
49.93839246,635
49.95152274,586
49.96465303,547
49.97778331,560
49.99091359,506
